Subject,Title,Content
사건사고,진영 행안부 장관 예산 수해현장 점검조기수습에 모든 노력 다할 것,  진영 행정안전부 장관은 5일 충남 예산군의 집중호우 피해 현장을 방문해 현장 안전조치 및 응급복구 추진 상황을 점검했다예산군은 지난 주말부터 내린 집중호우로 도로 48개소 하천 제방 2개소가 유실되고 교량 1개소가 파손되는 피해를 입었다 농경지도 227ha가 침수 매몰됐다진 장관은 현장 점검에서 정부는 이번 호우 피해의 조기 수습을 위해 가능한 모든 노력을 다할 것이라며 신속하게 응급복구를 추진하고 추가 인명피해가 발생하지 않도록 현장 안전조치를 철저하게 해달라고 말했다이어 이번 여름철 호우로 추가 피해가 발생하지 않도록 재해 취약지역과 인명피해 우려 지역을 철저히 점검 예찰하라고 지시했다앞서 진 장관은 지난 3일 경기 이천시 율면 산양리의 집중호우 피해 지역을 찾아 응급복구 현황을 점검했다<저작권자 © 뉴스1코리아 무단전재 및 재배포 금지>
사건사고,오늘 날씨 마이삭 영향 거센 비바람서울경기 시간당 50㎜,  목요일인 3일 제9호 태풍 마이삭의 영향으로 전국 곳곳에 강풍과 폭우가 쏟아질 전망이다기상청은 이날 오전 서울과 경기도 등에 돌풍과 천둥 번개를 동반한 시간당 50㎜ 내외의 강한 비가 오는 곳이 있겠다고 예보했다이날까지 예상강수량은 강원 영동 경북 동해안 경남 전남 전북 동부 제주 울릉도 독도에 100300㎜이다 강원 영동과 경상 동해안 제주 산지에는 최대 400㎜  많은 비가 내릴 수도 있다서울과 경기 강원 영서 충청 전북 경북의 예상강수량은 100200㎜이며 충청 남부와 전북 서해5도에는 50150㎜의 비가 내릴 것으로 관측된다제주는 이날 오전 9시 남부지방은 낮 12시 중부지방은 오후 6시쯤 비가 그칠 것으로 예상된다 아울러 전국 대부분 지역에서 강풍으로 인해 항공기 운항에 차질이 있을 가능성도 크다이날 제주와 경상 해안의 예상 최대 순간풍속은 시속 108180㎞이다 강원 영동과 남부지방에는 시속 72144㎞ 그 밖의 지방에는 시속 36108㎞의 최대 순간풍속이 예상된다아침 최저기온은 2026도 낮 최고기온은 2532도로 전망된다지역별 아침 최저기온은 서울 21도 인천 22도 춘천 21도 강릉 24도 대전 23도 대구 24도 부산 24도 전주 22도 광주 22도 제주 25도이며 낮 최고기온은 서울 26도 인천 26도 춘천 26도 강릉 29도 대전 28도 대구 30도 부산 29도 전주 28도 광주 28도 제주 29도다환경부 한국환경공단이 제공하는 에어코리아에 따르면 미세먼지 농도는 원활한 대기확산과 강수의 영향으로 전 권역이 좋음으로 예상된다바다의 물결은 서해 앞바다 1040m 남해 앞바다 10100m 동해 앞바다 20100m로 일고 서해 먼바다 최고 70m 남해 먼바다 최고 120m 동해 먼바다 최고 120m까지 솟구친다<저작권자 © 뉴스1코리아 무단전재 및 재배포 금지>
사건사고,내일 날씨폭염폭우 동시에 기상 양극화대구제주 33도,  일요일인 2일 전국 대체로 흐리고 전국 곳곳에 낮부터 저녁까지 비가 내린다 모레까지 250㎜ 이상 비가 관측될 정도다 반면 일부 지역은  무더위를 보이면서 기상 양극화가 이어질 전망이다기상청에 따르면 이날 낮까지 서울과 경기도 강원 전라북도에 비가 온다 충청도와 경북 내륙에는 저녁까지 비가 올 것으로 예상된다저녁 6시부터 모레 밤 9시까지 시간당 5080㎜의 돌풍과 천둥 번개를 동반한 매우 강한 비가 예고됐다 기상청 관계자는 모레까지 250㎜  매우 많은 비가 오겠으니 피해 없도록 각별히 유의해야 한다고 당부했다아침 최저기온은 2226도 낮 최고기온 2633도로 예상된다지역별 아침 기온은 서울 24도 인천 23도 강릉 25도 춘천 24도 대전 25도 대구 24도 부산 24도 전주 25도 광주 24도 울릉 독도 24도 제주 26도다오후 기온은 서울 27도 인천 26도 강릉 31도 춘천 28도 대전 29도 대구 33도 부산 30도 전주 31도 광주 31도 울릉 독도 27도 제주 33도다미세먼지 농도는 전 권역이 좋음으로 예상된다 원활한 대기 확산과 강수의 영향으로 이날 대기 상태는 청정할 것으로 보인다바다의 물결은 서해와 동해 앞바다 0515m 남해 앞바다 0510m로 예상된다 서해와 동해 먼바다의 파도는 25m까지 일겠고 남해 먼바다 파도는 20m까지 높겠다<저작권자 © 뉴스1코리아 무단전재 및 재배포 금지>
사건사고,경기 북부 호우특보에 호우주의도서울 시간당 80㎜ 큰비,  경기 북부에는 호우특보가 발효됐고 일부 지역에는 천둥 번개를 동반한 시간당 30㎜  강한 비가 내리고 있다기상청은 1일 오전 9시부터 경기도 연천군과 파주시에 호우경보를 발효한다고 밝혔다또 인천광역시 경기도 김포시 고양시 양주시 동두천시 포천시 서해5도에 호우주의보가 내려진 상태다또 오전 10시부터는 강원도 철원군에 10시30분부터 충청남도 태안군에 호우주의보가 내려질 예정이다오전 11시30분부터는 경기도 강원도 충청남도 인천광역시에도 호우주의보가 발효될 방침이다기상청은 이날 오전 9시부터 다음날까지 서울 경기도와 서 일부 지역에 돌풍과 천둥 번개를 동반한 시간당 5080㎜의 매우 강한 비가 내릴 전망이라고 예보했다전날 오후 6시부터 이날 오전 9시까지 주요지점 강수량은 경기도 교동 1195㎜ 탄현 930㎜ 김포장기 875㎜ 금곡 795㎜다또 강원에서는 춘천 219 ㎜ 사내 155㎜ 서석 120㎜ 철원장흥 120 ㎜ 영월주천 115㎜의 비가 내렸다기상청 관계자는 시설물 관리와 저지대 침수 피해 빗길 교통안전에 각별히 유의하기 바란다고 밝혔다<저작권자 © 뉴스1코리아 무단전재 및 재배포 금지>
사건사고,내일 날씨일교차 10도 이상 감기조심곳곳에 소나기도,  일요일인 20일 전국이 대체로 맑겠으나 곳곳에 소나기가 내릴 전망이다 하루사이 일교차가 10도 이상 크게 벌어진 지역도 있어 건강 관리에 주의해야 할 것으로 보인다 기상청은 이날 전국이 서해 남부 해상에 위치한 고기압의 영향을 받아 이 같은 날씨를 보이겠다고 19일 예보했다 이날 오후 충청 내륙과 남부 내륙에는 대기 불안정으로 구름이 많아 곳곳에 소나기가 내릴 것으로 예상된다 소나기에 의한 예상 강수량은 520㎜다 강원 동해안에는 동풍의 영향으로 오후부터 빗방울이 떨어지는 곳이 있겠다 우리나라 북서쪽에서 찬 공기가 남하하면서 일부 중부 내륙과 남부 산지에는 아침 기온이 10도 내외로 떨어지는 등 낮과 밤의 기온차가 클 전망이다 이날 아침 최저기온은 1118도 낮 최고기온은 2126도다 지역별 아침 최저기온은 서울 15도 인천 16도 춘천 11도 강릉 16도 대전 14도 대구 15도 울산 15도 부산 17도 전주 13도 광주 15도 제주 19도이다낮 최고기온은 서울 23도 인천 23도 춘천 24도 강릉 23도 대전 24도 대구 25도 울산 24도 부산 25도 전주 25도 광주 25도 제주 25도다바다의 물결은 동해 앞바다 0515m 서해 남해 앞바다 최고 10m로 일겠고 동해 먼바다는 최고 20m 서해 남해 먼바다는 최고 10m로 예상된다<저작권자 © 뉴스1코리아 무단전재 및 재배포 금지>
사건사고,서울 등 수도권 내일 아침까지 천둥번개 소나기최대 60㎜,  서울 등 수도권에 10일 아침까지 천둥 번개를 동반한 소나기가 예상된다기상청이 9일 오전 7시10분 발표한 통보문에 따르면 오전 7시 기준 수도권은 대체로 흐린 가운데 경기 북부와 경기 남부를 중심으로 시간당 5㎜ 내외의 비가 내리고 있다 그 외 지역에서도 약하게 비가 오거나 산발적으로 빗방울이 떨어지고 있다현재 수도권지역에서 비구름대가 시속 50㎞로 동북동진하고 있어 수도권에는 10일 오전 9시까지 돌풍과 천둥 번개를 동반한 비가 내릴 전망이다 서해5도 역시 9일 밤까지 가끔 비가 내린다예상강수량은 서울 인천 경기 1060㎜ 서해5도 1040㎜이다기상청에 따르면 이번 비는 짧은 시간 강하게 쏟아진다 차가운 공기를 동반한 기압골이 다가오면서 대기 불 강해져 국지적으로 비구름대가 10㎞ 높게 발달했기 때문이다 다만 발달한 비구름대가 동일한 지역에 머무르는 시간이 길지는 않을 것으로 예상된다기상청 관계자는 시설물 관리와 안전사고에 주의가 요구된다고 당부했다<저작권자 © 뉴스1코리아 무단전재 및 재배포 금지>
사회일반,정부 호주산 계란 수입 추진덴마크산도 검토,정부가 미국의 조류인플루엔자 발생으로 제기되고 있는 국내 계란 닭고기 수급 문제에 대해 영향이 제한적일 것이라고 판단했다 다만 사전조치의 일환으로 덴마크산 신선란의 수입가능성을 검토하고 태국산 신선란의 수입허용을 위한 절차를 진행한다  정부는 10일  기획재정부 1차관 주재로 물가관계차관회의 겸 범정부 비상경제대응 태스크포스 회의를 개최하고 이 같은 안건에 대해 논의했다  ai 발생으로 지난 6일부터 수입이 중단된 미국산 신선란과 닭고기는 수입량이 많지 않아 당장 큰 영향은 없을 것으로 봤다 미국산 신선란 수입량은 국내 생산량의 1% 미만이다 미국산 닭고기 수입량 역시 국내 생산량의 16% 수준이다  정부는 미국산 신선란 닭고기 수입 중단이 심리적 영향을 받아 가격상승으로 이어지는 것을 막기 위해 호주 뉴질랜드 캐나다 등 신선란 수입가능국으로부터 수입을 추진한다 덴마크 등 수입금지 해제 예정국의 수입가능성도 검토한다   태국산 신선란은 수입허용을 위해 현재 진행 중인 수입 위험분석 절차를 진행한다 이와 함께 신선란 수급과 가격을 모니터링하고 농장유통업체를 대상으로 특별점검을 실시해 사재기 등을 방지한다는 계획이다   닭고기의 경우 필요하면 1만2000톤 규모의 비축물량을 풀어 가격과 수급 를 꾀할 예정이다   지난 6일 이뤄진 북한의 미사일 발사와 관련해선 국내 금융시장은 거의 영향을 받지 않는 모습이라고 밝혔다 최근 수출 회복세 등의 영향으로 주가 상승세가 지속됐고 원달러 환율은 소폭 상승했다   다만 미국의 금리인상 가능성 등에 대비해 점검체계를 강화한다 미국의 기준금리를 결정하는 연방공개시장위원회는 한국시간으로 이달 16일 새벽 3시에 예정돼 있다  기재부 관계자는 국제금융시장은 3월 미국 기준금리 인상이 기정사실화되고 있는 가운데 주가상승 금리상승 기조가 지속되고 있다며 미국 금리인상 가능성 프랑스 대선 등에 맞춰 시장모니터링을 강화하고 필요시 시장안정조치 등 적기 대응해 나가겠다고 말했다  한편 이날 회의 참석자들은 4차 산업혁명 대응을 위한 전략 중 하나인 핵심기술 창의인재 확보 방안에 대해 논의했다 특히 시장진입을 가로막는 규제 환경변화를 반영하지 못하는 제도 개선 방안을 검토했다  기재부 관계자는 이번에 논의된 방안을 바탕으로 실무작업반 등을 통해 과제를 구체화하고 4차 산업혁명 종합대책에 반영할 계획이라고 말했다
사회일반,국정기획위 태권도 통해 남북 교류 활성화상보,국정기획자문위원회가 세계태맹국제태맹 시범단의 방북방한을 추진하고 남북 체육 학술교류를 활성화하기로 했다 체육을 수단으로 얼어붙은 남북관계를 개선해보자는 취지다    국정기획위 대변인은 30일 서울 종로구 통의동 금융감독원 연수원에서 정례브리핑을 열고 우리나라 무도인 태권도를 좀 더 업그레이드시킬 필요가 있다는 의지를 담아 국정과제로 제시했다며 이같은 내용을 밝혔다   전북 무주에서 열리고 있는 2017 무주 wtf 세계태권도선수권대회에 북한이 주도하는 itf 시범단도 방문했다 이와 관련 박 대변인은 지난 10년간 사실상 남북 스포츠 교류가 중단됐다며 앞으로 wtf와 itf 두 기관과 함께 남북 스포츠 교류를 활성화하고 전반적인 교류를 확대해나갈 것이라고 말했다   박 대변인은 태권도는 대 문화이면서 무도라며 태권도가 한류 등 문화 컨텐츠로도 확고히 자리잡을 수 있는 분명한 계기를 만들어야 한다고 강조했다   박 대변인은 체육은 이념을 떠나 얼마든지 통합할 수 있는 분야라며 과거 미국과 중국간 관계개선때도 핑퐁으로 시작했다 체육을 통해 관계를 개선했다고 설명했다 태권도라는 공통점으로 남북이 충분히 가치와 철학을 공유하는 좋은 수단이 될 수 있다는 얘기다   아울러  국정기획자문위원장과 각 분과위원들은 다음달 1일 오전10시부터 오후 1시30분까지 군부대를 방문한다 박 대변인은 수도방위사령부를 방문해 국방개혁은 물론 군인들의 병역근무 실태가 어떤지 현장 의견을 청취하는 자리를 갖는다고 말했다 
사회일반,쌀 우선지급금 초과 환급 광주전남북 최저, 정부가 쌀 농가에 지급한 우선지급금 환급을 추진하고 있는 가운데 광주전남북 지역 농가 참여율이 제일 저조한 것으로 나타났다  농림축산식품부는 2016년 공공비축미 및 시장격리곡 우선지급금 초과지급액에 대한 중간 집계 결과 총 환급액은 52억9천만원으로 전체 196억8천만원의 27% 수준을 기록했다고 27일 밝혔다  환급 농업인은 전체 대상자 22만명중 6만6512명으로 전체 30% 수준에 그쳤다  납부가 본격적으로 시작된 지난 6일을 기준으로 할 때 하루 평균 3500명이 2억8천만원을 환급한 셈이다  지자체별 환급율을 살펴보면 경남이 전체 436%를 기록 제일 높았고 △경북 401% △충북 329% △강원 322% △경기 309% △충남 284% △전남 120% △전북 114% 순으로 나타났다  특별시광역시 중에는 농식품부가 위치한 세종시가 729%로 가장 높았고 △울산 634% △대전 530% △인천 465% △부산 269% △대구 272% △광주 109%를 기록했다  환급규모별로 보면 환급액 5만원 이하의 농업인 환급률이 317%로 가장 높았으며 △5만원30만원 △100만원 이상 △30만원50만원 △50만원100만원 등이 뒤를 이었다  정부는 매년 공공비축미와 시장격리용 벼를 매입하면서 농민에게 8월 산지 쌀값의 90% 수준에서 우선 지급금을 지급한 뒤 10∼12월의 쌀값 평균을 기준으로 최종 가격을 결정해 그 차액을 정산한다 지난 해의 경우 시중가의 93%인 4만5천원에 벼를 매입했지만 최종 결정가격은 이보다 860원 적은 4만4140원으로 확정됐다  농식품부는 농가들의 환급을 촉진하기 위해 마을방문 환급절차 설명회 등 찾아가는 서비스를 통해 환급을 적극 추진하는 한편 sns 신문광고 등을 통해 농업인들에게 환급 필요성 및 절차 등을 적극 알려나갈 계획이다
사회일반,농정원 새 경영기획본부장에 연규영씨,농림수산식품교육문화의 살림살이를 책임질 새 경영기획본부장에 연규영씨가 새로 임명됐다  농정원은 그동안 농식품소비본부장으로 농업농촌의 가치확산을 진두지휘해 온 연 본부장이 공모절차를 거쳐 신임 경영기획본부장에 임명됐다고 19일 밝혔다  1966년생인 연 본부장은 부산남고를 졸업한 뒤 건국대 축산경영학과를 거쳐 일본 obihiro대학원에서 농업경제학 석사학위를 iwate대학에서 박사학위를 받은 전문가다 축산물브랜드 생산 및 유통활성화 방안 농산물 선물거래 등을 연구한 것으로 알려져 있다  2003년 농촌진흥청 축산과학원에 입사한 뒤 지금까지 농촌정보문화센터 농정원 대외협력팀장 농정원 농식품소비본부장 등을 맡아 농업농촌분야 가치확산에 주력했다  농촌정보문화센터 재직시절 정책공모전과 제 30차 fao 아시아태평양 총회에서 한국 농어업농식품 홍보 업무를 담당한 공로를 인정받아 농식품부 장관상을 수상하는 등 현장 중심의 참여 농정에 앞장서 왔다
사회일반,납 검출 어린이 신발 등 47개 제품 리콜조치, 중금속이 검출된 유아용 섬유제품 등 어린이 제품과 품 주방용품 47개 제품이 리콜 조치된다   산업통상자원부 국가기술표준원은 15일 안에 부적합한 45개 업체 47개 제품에 대해 수거교환 등 리콜 조치 했다고 밝혔다   이번에 리콜 명령 대상 제품에는 납과 카드뮴이 기준치를 초과한 신발 수소이온농도가 기준치를 넘은 배개이불세트 등 유아용 섬유제품이 포함됐다   또 프탈레이트계 가소제 납 카드뮴이 기준치를 초과한 아동용 섬유제품과 크롬이 기준치를 넘은 어린이용 가죽제품 카드뮴이 기준치를 초과한 학습완구 등도 있었다   주방용품 중에는 후드믹서 6개 제품이 포함됐다 이들 제품은 오작동 된 상태에서 사용자가 전원을 차단하지 않고 손을 넣는 경우 칼날이 작동할 수 있는 위험이 있었다   품 중 발광다이오드 등기구는 충전부에 대한 감전보호와 절연보호가 미흡했고 케이블은 전류가 흐르면 열이 발생되는 도체저항이 기준치를 초과했다 노트북과 휴대폰 등 휴대용 기기의 충전장치인 직류전원장치 일부 제품도 온도 기준을 초과했다   품 가운데 주요 부품을 변경하거나 다른 회사의 인증을 도용한 것으로 확인된 19개 업체 20개 제품에 대해서는 형사고발 조치하기로 했다   이번에 수거교환 등 명령을 받은 제품은 제품안전정보센터에 접속한 뒤 리콜색에서 확인할 수 있다   국표원은 리콜 명령을 받은 제품들에 대해 위해상품판매차단 시스템에 등록해 전국 대형 유통매장 및  쇼핑몰에서의 판매를 즉시 차단하기로 했다  
사회일반,12년만의 asem경제장관회의 앞두고 주한 대사관 설명회,12년 만에 서울에서 개최되는 아시아유럽정상회의 경제장관회의를 앞두고 회원국 주한 대사관을 대상으로 하는 설명회가 개최됐다   산업통상자원부는 29일 코엑스에서 asem 경제장관회의 주한 대사관 설명회를 개최한다고 밝혔다   이번 설명회는 대사관 측에 asem 경제장관회의 준비상황을 설명하고 회원국 경제통상 담당 장관의 참석을 독려하기 위해 마련됐다   asem 경제장관회의는 12년 만에 재개되는 회의로 9월 21일부터 이틀간 열린다 최근 확산되는 보호무역주의 4차 산업혁명의 대두 등 무역투자 환경의 변화에 공동 대응을 모색하는 장이 될 것으로 예상된다  산업부는 지난 4월 asem 무역투자 고위관리회의 논의결과를 바탕으로 △무역투자 원활화와 촉진 △경제연계성 강화 △지속가능하고 포용적인 성는 3대 의제를 구체화 하는 중이다  설명회는 asem 경제장관회의 주요 프로그램 부대행사 및 관광 프로그램 등을 소개하고 이후 9월 본회의장으로 사용될 시설을 둘러보는 순서로 진행된다   산업부 관계자는 관계부처 서울시 유관기관 등과 협조해 올해 하반기 가장 중요한 국제행사 중 하나인 경제장관회의를 차질없이 준비하겠다고 밝혔다 
사회일반,프로필이름 보건복지부 차관, 신임 보건복지부 차관은 복지부 내부에서 차관 후보로 가장 많이 거론됐던 인물이다  전북 남원 출신인 권 차관은 행정고시 31회로 공직에 입문했다 성균관대 행정학과를 졸업한 뒤 독일 슈파이어행정대학원에서 석박사 과정을 밟았다  권 차관은 복지부에서 복지정책관 보건의료정책관 보건의료정책실장 등 요직을 거쳤다 지난해 11월부터 복지부 기획조정실장을 맡았고 이번에 차관으로 승진했다  복지부는 이번 인사로 내부 출신 차관 자리를 다시 꿰차게 됐다 권 차관의 전임자였던 방문규 차관은 기획재정부 출신이다   청와대는 권 차관을 보건복지 현안에 대한 이해가 깊고 현장 소통능력을 겸비한 기획통이라고 설명했다  <약력>  △1961년 전북 남원 출생 △전라고 △성균관대 행정학과 △독일 슈파이어행정대학원 석사 박사 △행정고시 31회 △보건복지부 복지정책관 △보건복지부 보건의료정책관 △보건복지부 보건의료정책실장 △보건복지부 기획조정실장
사회일반,말산업 성장세사육두수사업체수종사자수↑,국내 승마인구가 해마다 늘어나는 등 말산업 성장세가 지속되는 것으로 나타났다  농림축산식품부는 정부의 말산업 육성정책에 힘입어 2016년 말사육두수가 2015년 대비 786두 증가한 2만7116두로 조사됐다고 9일 밝혔다 말 사육두수는 말산업 육성 정책의 성장 척도를 가늠하는 수치로 통한다  2016년 말산업실태조사 결과를 보면 말산업 사업체수는 2015년 대비 226개소 늘어난 2278개소로 이중 말보유 사업체수는 131개소 증가한 1960개소로 파악됐다  승마 시설수는 전체 479개소로 이는 2015년보다 22개소 늘어난 결과다 정부가 승마기반 확대에 나서면서 정기 승마 인구수와 체험 승마 인구수는 2015년 대비 각각 4497명 6만545명 증가한 4만7471명 89만951명으로 조사됐다  말산업분야 종사자수는 1만6662명으로 2015년 대비 817명 증가했으며 말산업 규모는 2014년말 기준 대비 1816억원 증가한 3조4120억원으로 집계됐다  말산업 성장의 주요 지표인 말 두수 말 사업체수 승마장 및 승마인구 확대 등 수요공급 측면에서 2013년 이후 지속적인 증가 추세가 이어지고 있으며 이는 말관련 분야의 산업화가 속도를 내고 있는 것으로 분석된다  농식품부 민연태 축산정책국장은 정부의 말산업 육성정책 등으로 관련 주요 지표는 전반적인 성장세를 보이고 있다며 올해부터 제2차 말산업 육성 5개년 종합계획이 시행되는 만큼 각종 정책들이 차질없이 추진될 수 있도록 노력 하겠다고 말했다
사회일반,올해 세계 인프라 시장 성장률 4% 韓 수주 실적도 회복, 올해 세계 인프라 시장 성장률이 4% 달할 것이란 전망이 나왔다 이에 따라 지난해 세계 경기침체와 저유가 등으로 감소했던 우리나라 해외플랜트 수주 실적도 다소 회복할 수 있을 것으로 보인다   산업통상자원부는 대한무역투자진흥공사 플랜트산업협회 엔지니어링협회 등과 공동으로 18일부터 오는 20일까지 잠실 롯데호텔에서 글로벌 프로젝트 플라자 2017을 열고 이 같은 내용을 논의한다고 밝혔다  글로벌 프로젝트 플라자에서는 해외 유망 프로젝트를 소개하고 1대1 수주 상담회 등이 진행된다 2008년부터 우리 기업의 해외인프라 수주를 지원하기 위해 매년 정기적으로 열리는 행사다  기조 연설에서 국제 인프라시장 연구기관인 글로벌 인사이트의 라집 비스와스 수석 이코노미스트는 올해 세계 인프라 시장 성장률을 4% 정도로 예상했다 아시아지역은 6% 성장해 해외 인프라시장을 이끌어 갈 것으로 전망했다 특히 인도 말레 등 교통인프라와 중동지역 공공의료 부문은 향후 우리 기업의 해외 인프라시장 진출 전략을 짤 때 고려해야 할 요소다    산업부 통상차관보는 한국 기업들은 독보적인 기술력과 납기 준수 등 성실성 산업화 경험을 보유해 발주처는 물론 국제 엔지니어링 기업 모두에게 매력적인 파트너라고 강조했다 이 차관보는 스마트 시티와 신재생에너지 분야에서 강점을 보유한 우리 설계 조달 시공 기업을 활용해달라고 당부했다   산업부에 따르면 지난해 우리나라 해외플랜트 수주는 전년대비 43% 감소한 209억 달러에 그쳤다 세계 경기침체와 저유가 등이 영향을 미쳤다 다만 올해 1분기까지 수주실적이 유가회복 등으로 전년동기 대비 54% 증가한 104억 달러로 집계돼 실적이 회복할 것으로 보인다   한편 이번 행사에는 미국 스페인 등 50여개국 110개 발주처 정부인사가 참여했다 신규 프로젝트 소개와 1대1 상담회 등 총 968억 달러 규모의 프로젝트 수주 상담을 나눴다   모로코 가스발전인프라 베트남 쭝꾸엇 정유소 확장 루마니아 부쿠레슈티 지하철 6호선 아랍에미리트 알따윌라 민자 담수발전소 등에 관한 상담이 이뤄졌다 
사회일반,프로필이름 보건복지부 차관, 신임 보건복지부 차관은 복지부 내부에서 차관 후보로 가장 많이 거론됐던 인물이다  전북 남원 출신인 권 차관은 행정고시 31회로 공직에 입문했다 성균관대 행정학과를 졸업한 뒤 독일 슈파이어행정대학원에서 석박사 과정을 밟았다  권 차관은 복지부에서 복지정책관 보건의료정책관 보건의료정책실장 등 요직을 거쳤다 지난해 11월부터 복지부 기획조정실장을 맡았고 이번에 차관으로 승진했다  복지부는 이번 인사로 내부 출신 차관 자리를 다시 꿰차게 됐다 권 차관의 전임자였던 방문규 차관은 기획재정부 출신이다   청와대는 권 차관을 보건복지 현안에 대한 이해가 깊고 현장 소통능력을 겸비한 기획통이라고 설명했다  <약력>  △1961년 전북 남원 출생 △전라고 △성균관대 행정학과 △독일 슈파이어행정대학원 석사 박사 △행정고시 31회 △보건복지부 복지정책관 △보건복지부 보건의료정책관 △보건복지부 보건의료정책실장 △보건복지부 기획조정실장
사회일반,가격만 따진 공공 용역 계약 품질도 함께 심사,정부가 공공부문 용역 계약을 맺을 때 가격 위주의 낙찰자 선정 방식에서 벗어나 기술력 등 사업 역량과 사회적 책임을 함께 평가하기로 했다 저가 용역 계약으로 인한 품질 낮은 서비스를 차단하겠다는 취지다   정부는 28일  부총리 겸 기획재정부 장관 주재로 24차 재정전략협의회를 열고 이 같은 내용의 공공부문 용역 계약제도 개선방안을 발표했다   2015년 기준 119조원 규모의 공공조달시장에서 용역계약 규모는 21조7000억원으로 전체의 182% 수준이다 공공조달시장에서 공사와 구매 규모는 각각 58조8000억원 38조7000억원이다   용역 유형은 191개다 국책연구기관의 정책 연구보고서 용역부터 공공기관 건물 설계 용역 정부청사 경비청소 용역까지 그 범위가 넓다 하지만 시설공사 계약 기준인 가격 위주로 낙찰자를 선정하고 있어 품질 경쟁에 한계가 있다는 지적이 있었다   이에 정부는 기술력을 우대하는 입낙찰제도를 마련했다 가격 뿐 아니라 기술 보유 투입인력 역량 등 용역 수행 능력과 사회적 책임을 함께 평가하는 종합심사낙찰제를 실시하기로 했다 아울러 용역 결과물 품질에 따라 다른 계약 체결 시 인센티브 페널티를 부여하는 성과기반 용역제도도 도입했다   정부는 또 용역 발주기관의 갑질 행위를 개선하기로 했다 용역 발주기관에서 용역비를 지급하지 않으면서 추가로 일을 주문하는 행위 등 불공정 계약관행을 근절하겠다는 것   이와 관련 정부는 과업변경 사유범위유형절차대가산정 등을 명시한 과업변경 가이드라인을 제시했다 용역근로자 최저임금 보장 건축 설계공모 설계비 지급 개선 방안 역시 내놓기로 했다   기재부 관계자는 이번 제도 개선으로 공공부문 용역 품질이 향상돼 재정 효율성이 제고될 것이라며 새 서비스 모델 창출 기술경쟁 촉진 등 서비스산업 경쟁력이 강화될 수 있는 기반이 마련될 것이라고 기대했다 
